Order Date,Category,Sub-Category,Region,Sales,Profit,Quantity,Year,Month
2014-11-24,Office Supplies,Paper,Central,15.96,7.98,2,2014,11
2017-11-25,Technology,Phones,West,39.96,3.4965,5,2017,11
2017-11-25,Office Supplies,Paper,West,34.08,15.336,6,2017,11
2017-09-28,Office Supplies,Paper,South,10.368,3.6288,2,2017,9
2014-10-13,Office Supplies,Binders,East,7.752,2.8101,3,2014,10
2014-06-03,Office Supplies,Envelopes,Central,15.28,7.4872,2,2014,6
2014-06-17,Technology,Machines,East,65.97,31.0059,3,2014,6
2015-10-29,Office Supplies,Paper,West,33.4,16.032,5,2015,10
2015-10-29,Office Supplies,Envelopes,West,210.84,103.3116,4,2015,10
2014-01-20,Office Supplies,Storage,Central,13.98,4.0542,1,2014,1
2014-01-20,Furniture,Furnishings,Central,272.94,30.0234,3,2014,1
2014-01-20,Office Supplies,Binders,Central,19.05,8.9535,5,2014,1
2014-01-20,Office Supplies,Appliances,Central,247.716,93.5816,4,2014,1
2014-01-20,Office Supplies,Storage,Central,66.58,15.9792,2,2014,1
2014-01-20,Office Supplies,Art,Central,43.92,12.7368,3,2014,1
2014-01-20,Furniture,Furnishings,Central,14.73,4.8609,3,2014,1
2014-01-20,Office Supplies,Binders,Central,29.7,13.365,5,2014,1
2014-07-11,Office Supplies,Paper,East,49.12,23.0864,4,2014,7
2014-07-11,Office Supplies,Binders,East,18.28,6.398,5,2014,7
2016-08-30,Furniture,Furnishings,West,47.04,15.9936,4,2016,8
2016-08-30,Technology,Phones,West,339.96,42.495,5,2016,8
2017-10-05,Technology,Phones,East,87.8,43.9,4,2017,10
2017-10-05,Furniture,Chairs,East,221.382,2.4598,2,2017,10
2017-10-05,Technology,Machines,East,5199.96,1351.9896,4,2017,10
2016-12-31,Office Supplies,Storage,East,156.512,-35.2152,4,2016,12
2015-03-07,Technology,Accessories,East,119.85,52.734,3,2015,3
2015-03-07,Office Supplies,Binders,East,30.44,14.9156,2,2015,3
2015-03-07,Office Supplies,Binders,East,69.28,33.2544,2,2015,3
2015-03-07,Technology,Phones,East,587.97,170.5113,3,2015,3
2017-10-20,Office Supplies,Labels,East,24.55,12.0295,5,2017,10
2015-05-01,Office Supplies,Binders,West,12.176,4.4138,1,2015,5
2015-05-01,Office Supplies,Storage,West,37.32,10.4496,3,2015,5
2015-05-01,Office Supplies,Supplies,West,35.06,10.518,2,2015,5
2017-09-03,Furniture,Furnishings,Central,108.4,-105.69,5,2017,9
2017-11-03,Technology,Phones,South,361.376,27.1032,2,2017,11
2015-09-13,Office Supplies,Binders,East,2.412,-2.01,1,2015,9
2015-09-06,Office Supplies,Appliances,East,8.39,2.0975,1,2015,9
2015-09-06,Technology,Phones,East,337.98,101.394,2,2015,9
2014-10-06,Office Supplies,Storage,East,83.92,-13.637,5,2014,10
2017-01-23,Office Supplies,Binders,West,19.68,6.888,5,2017,1
2017-01-23,Office Supplies,Paper,West,25.92,12.4416,4,2017,1
2017-01-23,Office Supplies,Paper,West,6.48,3.1104,1,2017,1
2017-01-23,Technology,Phones,West,86.352,8.6352,6,2017,1
2015-12-10,Office Supplies,Art,West,56.3,15.764,2,2015,12
2014-11-25,Office Supplies,Art,West,51.016,8.2901,7,2014,11
2017-11-21,Office Supplies,Binders,West,150.8,56.55,5,2017,11
2017-11-21,Technology,Machines,West,1039.992,103.9992,1,2017,11
2017-11-21,Office Supplies,Paper,West,51.84,24.8832,8,2017,11
2017-04-04,Technology,Phones,East,41.22,11.1294,1,2017,4
2017-04-04,Office Supplies,Supplies,East,240.37,7.2111,1,2017,4
2017-04-04,Technology,Phones,East,119.02,33.3256,2,2017,4
2017-05-19,Office Supplies,Binders,West,133.12,49.92,5,2017,5
2016-10-03,Furniture,Furnishings,Central,38.08,-29.512,5,2016,10
2016-11-21,Furniture,Bookcases,East,113.568,12.7764,2,2016,11
2017-10-03,Furniture,Furnishings,East,83.92,21.8192,4,2017,10
2017-10-03,Office Supplies,Art,East,6.63,3.1161,3,2017,10
2017-10-03,Technology,Accessories,East,371.97,66.9546,3,2017,10
2014-04-29,Furniture,Chairs,South,561.584,70.198,2,2014,4
2014-04-29,Office Supplies,Storage,South,99.92,-1.249,5,2014,4
2016-10-07,Office Supplies,Labels,East,4.928,1.7248,2,2016,10
2016-12-15,Furniture,Furnishings,West,14.76,4.2804,2,2016,12
2017-04-10,Technology,Accessories,East,99.99,41.9958,1,2017,4
2017-04-10,Office Supplies,Storage,East,286.15,71.5375,5,2017,4
2014-04-08,Office Supplies,Fasteners,West,49.792,-11.8256,8,2014,4
2016-03-29,Furniture,Bookcases,East,299.975,-167.986,5,2016,3
2016-03-29,Technology,Phones,East,158.376,-36.9544,4,2016,3
2017-01-15,Office Supplies,Binders,Central,32.784,-52.4544,4,2017,1
2017-01-15,Technology,Accessories,Central,47.984,14.3952,2,2017,1
2017-01-15,Technology,Accessories,Central,62.592,13.3008,8,2017,1
2017-01-15,Office Supplies,Binders,Central,4.276,-6.6278,1,2017,1
2014-01-30,Office Supplies,Paper,Central,10.56,4.752,2,2014,1
2014-01-30,Office Supplies,Storage,Central,229.94,6.8982,2,2014,1
2015-02-07,Office Supplies,Envelopes,South,311.15,146.2405,5,2015,2
2015-02-07,Office Supplies,Paper,South,12.96,6.3504,2,2015,2
2016-12-14,Office Supplies,Paper,East,14.62,6.7252,2,2016,12
2016-12-14,Office Supplies,Labels,East,5.76,2.8224,2,2016,12
2016-12-14,Office Supplies,Fasteners,East,21.48,10.5252,6,2016,12
2016-12-14,Furniture,Furnishings,East,396.92,198.46,4,2016,12
2016-12-14,Office Supplies,Storage,East,17.15,4.6305,1,2016,12
2016-12-14,Office Supplies,Binders,East,23.12,7.803,2,2016,12
2017-10-31,Office Supplies,Art,Central,5.248,0.5904,2,2017,10
2017-08-06,Technology,Phones,East,824.95,247.485,5,2017,8
2017-08-06,Office Supplies,Labels,East,24.64,11.8272,8,2017,8
2017-08-06,Office Supplies,Art,East,227.88,68.364,6,2017,8
2017-05-30,Furniture,Bookcases,South,241.96,33.8744,2,2017,5
2017-05-30,Office Supplies,Binders,South,3.89,1.8672,1,2017,5
2017-05-30,Furniture,Furnishings,South,8.01,3.0438,3,2017,5
2015-11-30,Technology,Phones,South,177.48,19.9665,3,2015,11
2017-08-31,Furniture,Chairs,West,569.568,7.1196,2,2017,8
2017-08-31,Office Supplies,Storage,West,149.73,43.4217,7,2017,8
2017-05-14,Furniture,Chairs,Central,899.43,-12.849,5,2017,5
2017-05-14,Office Supplies,Art,Central,46.2,5.775,5,2017,5
2017-05-14,Office Supplies,Paper,Central,47.952,16.1838,3,2017,5
2017-05-14,Technology,Phones,Central,7.992,0.6993,1,2017,5
2017-05-14,Office Supplies,Paper,Central,76.864,26.9024,2,2017,5
2017-08-17,Office Supplies,Binders,South,102.93,48.3771,3,2017,8
2017-08-17,Technology,Accessories,South,98.16,9.816,6,2017,8
2017-11-10,Office Supplies,Binders,South,11.52,-7.68,5,2017,11
2017-08-21,Office Supplies,Paper,West,83.88,29.358,1,2017,8
2016-03-08,Technology,Phones,East,108.576,-25.3344,4,2016,3
2016-03-08,Office Supplies,Fasteners,East,5.984,-1.3464,2,2016,3
2016-10-31,Office Supplies,Supplies,Central,21.96,6.1488,2,2016,10
2016-10-31,Furniture,Chairs,Central,368.97,81.1734,3,2016,10
2016-10-31,Office Supplies,Art,Central,12.39,3.4692,3,2016,10
2016-10-31,Office Supplies,Storage,Central,332.94,9.9882,3,2016,10
2014-07-26,Technology,Accessories,West,111.93,34.6983,7,2014,7
2015-10-24,Furniture,Chairs,West,454.272,-73.8192,8,2015,10
2017-08-19,Office Supplies,Paper,East,19.44,9.3312,3,2017,8
2016-05-23,Technology,Copiers,East,8399.976,1119.9968,4,2016,5
2016-05-23,Office Supplies,Binders,East,6.294,-4.196,1,2016,5
2016-05-23,Office Supplies,Paper,East,10.368,3.6288,2,2016,5
2016-05-23,Technology,Phones,East,122.382,-24.4764,3,2016,5
2014-11-03,Office Supplies,Storage,South,25.984,-1.624,2,2014,11
2014-11-03,Furniture,Tables,South,945.036,-299.2614,6,2014,11
2014-11-03,Office Supplies,Binders,South,14.301,-10.4874,7,2014,11
2014-11-03,Furniture,Furnishings,South,410.352,-51.294,3,2014,11
2015-03-30,Office Supplies,Paper,Central,23.52,8.526,5,2015,3
2015-03-30,Technology,Phones,Central,180.96,13.572,5,2015,3
2017-05-27,Furniture,Furnishings,West,35.0,14.7,4,2017,5
2017-05-27,Office Supplies,Storage,West,477.15,28.629,5,2017,5
2017-05-27,Technology,Phones,West,302.376,22.6782,3,2017,5
2017-12-14,Furniture,Tables,Central,974.988,-97.4988,4,2017,12
2014-10-04,Furniture,Chairs,East,589.41,-6.549,5,2014,10
2016-10-13,Office Supplies,Art,East,34.7,12.492,5,2016,10
2016-10-13,Office Supplies,Storage,East,99.87,23.9688,3,2016,10
2016-10-13,Office Supplies,Paper,East,37.94,18.2112,2,2016,10
2016-10-13,Office Supplies,Labels,East,24.9,11.454,5,2016,10
2016-10-13,Furniture,Furnishings,East,82.26,33.7266,3,2016,10
2015-03-05,Office Supplies,Fasteners,Central,7.104,2.4864,6,2015,3
2017-03-04,Furniture,Furnishings,Central,103.5,-77.625,5,2017,3
2017-03-04,Office Supplies,Labels,Central,2.464,0.8624,1,2017,3
2017-03-04,Office Supplies,Storage,Central,8.72,0.654,1,2017,3
2015-09-25,Office Supplies,Binders,East,10.76,5.1648,2,2015,9
2015-09-25,Office Supplies,Paper,East,45.68,21.0128,2,2015,9
2015-09-25,Office Supplies,Art,East,6.7,2.211,1,2015,9
2015-12-19,Technology,Phones,Central,158.376,13.8579,3,2015,12
2015-10-08,Office Supplies,Art,Central,3.44,0.559,2,2015,10
2017-07-31,Office Supplies,Storage,West,56.56,15.2712,2,2017,7
2017-07-31,Furniture,Furnishings,West,36.96,11.4576,7,2017,7
2014-08-05,Technology,Phones,East,135.99,36.7173,1,2014,8
2014-08-05,Office Supplies,Art,East,15.96,7.0224,7,2014,8
2017-05-14,Office Supplies,Art,East,3.76,1.0904,2,2017,5
2017-05-14,Office Supplies,Art,East,14.7,6.615,5,2017,5
2017-05-14,Office Supplies,Art,East,37.2,9.3,5,2017,5
2017-05-14,Technology,Accessories,East,89.97,18.8937,3,2017,5
2017-05-14,Furniture,Chairs,East,261.96,23.5764,2,2017,5
2017-05-14,Office Supplies,Labels,East,74.0,37.0,5,2017,5
2016-09-22,Furniture,Furnishings,South,13.28,6.3744,2,2016,9
2015-11-13,Office Supplies,Storage,South,84.96,6.372,6,2015,11
2017-05-22,Technology,Accessories,West,68.46,25.3302,7,2017,5
2016-12-02,Office Supplies,Storage,East,2079.4,582.232,5,2016,12
2016-12-02,Technology,Phones,East,629.95,176.386,5,2016,12
2016-12-02,Furniture,Furnishings,East,72.42,23.8986,6,2016,12
2015-08-29,Technology,Phones,Central,131.98,35.6346,2,2015,8
2015-08-29,Technology,Accessories,Central,114.52,11.452,7,2015,8
2014-06-06,Office Supplies,Labels,Central,100.24,33.831,10,2014,6
2016-03-18,Office Supplies,Appliances,South,871.8,87.18,3,2016,3
2014-01-14,Furniture,Bookcases,East,61.96,-53.2856,4,2014,1
2017-06-03,Office Supplies,Binders,South,4.554,-3.4914,3,2017,6
2017-06-03,Office Supplies,Appliances,South,5.2,0.585,2,2017,6
2017-06-03,Technology,Accessories,South,205.992,-2.5749,1,2017,6
2017-06-03,Office Supplies,Paper,South,15.552,5.4432,3,2017,6
2017-06-03,Technology,Phones,South,503.96,50.396,5,2017,6
2017-06-03,Office Supplies,Appliances,South,24.472,1.8354,7,2017,6
2017-06-03,Furniture,Bookcases,South,241.568,0.0,2,2017,6
2017-06-03,Technology,Accessories,South,110.4,-4.14,2,2017,6
2017-06-03,Furniture,Tables,East,384.768,-115.4304,2,2017,6
2017-06-03,Technology,Machines,East,78.66,36.1836,6,2017,6
2017-06-03,Office Supplies,Paper,East,45.36,22.2264,4,2017,6
2015-03-21,Office Supplies,Appliances,South,962.08,156.338,4,2015,3
2015-03-21,Office Supplies,Binders,South,12.843,-9.8463,3,2015,3
2015-03-21,Office Supplies,Paper,South,295.456,96.0232,14,2015,3
2017-09-19,Office Supplies,Paper,East,32.4,15.552,5,2017,9
2014-09-15,Furniture,Furnishings,East,103.936,16.8896,4,2014,9
2016-11-20,Furniture,Bookcases,South,289.568,10.8588,2,2016,11
2016-11-20,Office Supplies,Storage,South,39.72,4.4685,5,2016,11
2016-11-20,Technology,Phones,South,244.768,24.4768,4,2016,11
2017-10-28,Technology,Accessories,Central,24.0,-2.7,2,2017,10
2017-10-28,Office Supplies,Paper,Central,15.552,5.4432,3,2017,10
2017-10-28,Technology,Accessories,Central,26.176,-3.272,2,2017,10
2015-07-24,Furniture,Furnishings,South,20.94,6.0726,3,2015,7
2015-07-24,Office Supplies,Binders,South,135.09,62.1414,9,2015,7
2015-07-24,Technology,Accessories,South,279.86,64.3678,14,2015,7
2015-07-24,Office Supplies,Binders,South,90.06,41.4276,6,2015,7
2014-11-02,Technology,Phones,East,539.964,-107.9928,6,2014,11
2014-11-02,Technology,Phones,East,50.232,-10.0464,7,2014,11
2014-11-02,Office Supplies,Binders,East,19.242,-13.4694,3,2014,11
2017-11-17,Office Supplies,Storage,East,1247.64,349.3392,3,2017,11
2016-06-26,Office Supplies,Art,Central,5.304,0.4641,3,2016,6
2016-10-09,Office Supplies,Paper,East,19.136,5.98,4,2016,10
2016-10-09,Furniture,Furnishings,East,332.832,-24.9624,4,2016,10
2017-12-20,Office Supplies,Paper,East,279.9,137.151,5,2017,12
2017-12-20,Office Supplies,Binders,East,50.352,17.6232,3,2017,12
2017-12-20,Office Supplies,Paper,East,34.02,16.6698,3,2017,12
2017-03-06,Office Supplies,Art,West,23.88,8.1192,6,2017,3
2017-03-06,Office Supplies,Labels,West,11.52,5.6448,4,2017,3
2017-03-06,Office Supplies,Paper,West,286.93,140.5957,7,2017,3
2017-03-06,Technology,Phones,West,206.384,23.2182,2,2017,3
2017-09-15,Furniture,Chairs,West,218.352,0.0,3,2017,9
2017-09-15,Furniture,Furnishings,West,529.9,105.98,5,2017,9
2017-09-15,Office Supplies,Art,West,99.3,41.706,10,2017,9
2017-09-15,Office Supplies,Appliances,West,108.96,30.5088,2,2017,9
2017-09-15,Office Supplies,Binders,West,2.688,0.84,1,2017,9
2017-01-16,Office Supplies,Binders,Central,5443.96,2504.2216,4,2017,1
2017-01-16,Furniture,Chairs,Central,302.67,72.6408,3,2017,1
2017-01-16,Office Supplies,Paper,Central,56.07,25.2315,7,2017,1
2016-07-07,Office Supplies,Labels,East,10.08,3.276,2,2016,7
2016-07-07,Technology,Phones,East,59.994,-12.9987,1,2016,7
2016-07-07,Office Supplies,Binders,East,5.715,-4.7625,5,2016,7
2016-07-07,Office Supplies,Binders,East,9.42,-7.85,5,2016,7
2016-12-23,Technology,Copiers,East,1999.96,899.982,4,2016,12
2014-12-22,Office Supplies,Storage,East,216.4,56.264,4,2014,12
2014-02-23,Office Supplies,Labels,Central,6.936,2.3409,3,2014,2
2014-02-23,Office Supplies,Binders,Central,4.428,-6.8634,3,2014,2
2017-12-04,Office Supplies,Art,Central,8.8,2.552,5,2017,12
2017-12-04,Technology,Accessories,Central,142.8,29.988,1,2017,12
2017-12-04,Technology,Accessories,Central,399.95,143.982,5,2017,12
2014-11-17,Office Supplies,Binders,East,2152.776,726.5619,3,2014,11
2014-11-17,Furniture,Bookcases,East,4007.84,-50.098,10,2014,11
2014-10-20,Furniture,Tables,South,328.59,-147.8655,3,2014,10
2014-10-20,Office Supplies,Storage,South,98.352,-24.588,3,2014,10
2015-10-25,Technology,Phones,East,158.99,41.3374,1,2015,10
2015-10-25,Furniture,Chairs,East,291.1,75.686,5,2015,10
2017-11-16,Office Supplies,Paper,West,73.68,34.6296,6,2017,11
2017-11-16,Furniture,Furnishings,West,139.92,23.7864,2,2017,11
2017-11-16,Technology,Phones,West,107.88,10.788,3,2017,11
2017-11-16,Office Supplies,Storage,West,33.29,7.9896,1,2017,11
2017-05-14,Office Supplies,Binders,East,58.17,-46.536,5,2017,5
2017-05-14,Office Supplies,Labels,East,5.04,1.764,2,2017,5
2017-05-14,Office Supplies,Paper,East,24.784,7.745,1,2017,5
2014-03-01,Furniture,Chairs,Central,634.116,-172.1172,6,2014,3
2014-03-01,Office Supplies,Paper,Central,17.472,5.6784,3,2014,3
2015-07-30,Furniture,Chairs,Central,155.88,38.97,6,2015,7
2015-11-01,Furniture,Chairs,East,327.564,21.8376,4,2015,11
2017-12-16,Office Supplies,Paper,West,13.36,6.4128,2,2017,12
2017-12-16,Office Supplies,Storage,West,158.9,7.945,5,2017,12
2014-10-20,Technology,Accessories,Central,319.968,71.9928,4,2014,10
2014-10-20,Office Supplies,Storage,Central,505.32,31.5825,3,2014,10
2014-10-20,Office Supplies,Paper,Central,3.808,1.2376,1,2014,10
2014-10-20,Office Supplies,Binders,Central,8.682,-14.7594,1,2014,10
2014-10-20,Office Supplies,Labels,Central,24.424,7.9378,1,2014,10
2015-06-05,Furniture,Chairs,East,1522.638,169.182,9,2015,6
2016-07-21,Office Supplies,Envelopes,West,419.9,197.353,5,2016,7
2016-07-21,Office Supplies,Labels,West,3.15,1.512,1,2016,7
2017-03-31,Office Supplies,Appliances,Central,33.62,-90.774,5,2017,3
2014-05-07,Office Supplies,Binders,East,16.14,7.9086,3,2014,5
2014-05-07,Furniture,Tables,East,194.25,-38.85,2,2014,5
2014-05-07,Office Supplies,Art,East,8.64,2.5056,3,2014,5
2014-05-07,Furniture,Chairs,East,872.32,244.2496,4,2014,5
2017-02-05,Office Supplies,Binders,Central,243.992,-426.986,4,2017,2
2017-02-05,Office Supplies,Art,Central,7.12,0.712,5,2017,2
2014-04-18,Office Supplies,Art,Central,2.688,1.008,2,2014,4
2014-04-18,Furniture,Chairs,Central,317.058,-18.1176,3,2014,4
2014-04-18,Office Supplies,Envelopes,Central,149.352,50.4063,3,2014,4
2014-04-18,Technology,Accessories,Central,227.976,28.497,3,2014,4
2016-05-10,Office Supplies,Paper,West,11.96,5.8604,2,2016,5
2016-11-25,Office Supplies,Storage,East,563.4,67.608,4,2016,11
2016-11-25,Technology,Machines,East,319.92,118.3704,8,2016,11
2017-03-03,Technology,Accessories,West,1049.44,440.7648,8,2017,3
2017-03-03,Furniture,Chairs,West,170.352,-17.0352,3,2017,3
2015-12-06,Technology,Phones,South,173.94,50.4426,6,2015,12
2014-08-25,Technology,Phones,West,1007.944,75.5958,7,2014,8
2016-10-22,Office Supplies,Paper,West,6.68,3.2064,1,2016,10
2016-10-22,Office Supplies,Art,West,8.34,2.2518,3,2016,10
2016-10-22,Furniture,Furnishings,West,101.94,30.582,3,2016,10
2016-08-07,Technology,Accessories,West,179.97,86.3856,3,2016,8
2017-07-21,Office Supplies,Art,South,101.94,29.5626,6,2017,7
2017-07-21,Technology,Phones,South,271.96,67.99,4,2017,7
2017-07-21,Furniture,Furnishings,South,8.8,3.872,5,2017,7
2017-07-21,Office Supplies,Art,South,19.68,5.7072,6,2017,7
2017-07-21,Furniture,Bookcases,South,302.94,69.6762,3,2017,7
2017-07-21,Office Supplies,Binders,South,14.94,7.1712,3,2017,7
2017-07-21,Office Supplies,Supplies,South,231.72,11.586,2,2017,7
2014-03-23,Office Supplies,Labels,South,9.912,3.2214,3,2014,3
2015-04-30,Office Supplies,Art,West,34.65,9.702,3,2015,4
2015-04-30,Technology,Phones,West,19.8,1.7325,5,2015,4
2016-06-13,Office Supplies,Binders,East,33.568,11.7488,2,2016,6
2015-05-04,Office Supplies,Art,Central,125.93,35.2604,7,2015,5
2017-04-23,Office Supplies,Binders,East,11.76,-7.84,5,2017,4
2017-04-23,Office Supplies,Paper,East,5.344,1.8704,1,2017,4
2014-06-06,Office Supplies,Binders,South,1.365,-0.91,1,2014,6
2014-06-06,Office Supplies,Paper,South,62.016,22.4808,2,2014,6
2014-12-02,Furniture,Furnishings,East,60.72,23.6808,3,2014,12
2014-12-02,Office Supplies,Paper,East,146.82,73.41,3,2014,12
2014-12-02,Furniture,Chairs,East,239.84,64.7568,8,2014,12
2014-12-02,Office Supplies,Labels,East,15.66,7.2036,6,2014,12
2017-06-17,Office Supplies,Storage,West,146.352,-32.9292,3,2017,6
2016-05-26,Office Supplies,Fasteners,West,5.94,0.0,3,2016,5
2016-05-26,Office Supplies,Paper,West,45.36,21.7728,7,2016,5
2016-05-26,Technology,Phones,West,211.168,23.7564,4,2016,5
2016-05-26,Furniture,Chairs,West,484.704,-84.8232,6,2016,5
2016-05-26,Technology,Machines,West,371.976,116.2425,3,2016,5
2015-03-10,Office Supplies,Storage,East,89.82,25.1496,6,2015,3
2016-10-20,Office Supplies,Binders,West,19.296,6.03,3,2016,10
2015-04-21,Furniture,Chairs,South,191.96,51.8292,2,2015,4
2015-04-21,Office Supplies,Binders,South,21.3,9.798,3,2015,4
2015-04-21,Technology,Phones,South,469.95,131.586,5,2015,4
2015-04-21,Furniture,Furnishings,South,209.88,35.6796,3,2015,4
2016-06-17,Furniture,Bookcases,West,239.666,14.098,2,2016,6
2016-06-17,Office Supplies,Labels,West,22.5,10.8,6,2016,6
2016-06-17,Office Supplies,Paper,West,219.84,107.7216,4,2016,6
2017-01-13,Office Supplies,Paper,Central,32.4,15.552,5,2017,1
2017-01-13,Office Supplies,Art,Central,209.94,54.5844,6,2017,1
2017-01-13,Office Supplies,Supplies,Central,4164.05,83.281,5,2017,1
2017-01-13,Furniture,Bookcases,Central,212.94,53.235,3,2017,1
2014-09-06,Furniture,Furnishings,West,41.88,12.1452,6,2014,9
2014-09-06,Office Supplies,Labels,West,58.48,27.4856,8,2014,9
2015-01-19,Furniture,Tables,Central,102.438,-13.1706,1,2015,1
2015-01-19,Furniture,Chairs,Central,199.304,-8.5416,4,2015,1
2014-12-14,Technology,Machines,East,6999.96,2239.9872,4,2014,12
2014-05-23,Office Supplies,Paper,West,12.96,6.2208,2,2014,5
2015-09-19,Technology,Phones,East,279.86,134.3328,14,2015,9
2015-10-02,Office Supplies,Binders,South,7.38,-5.412,5,2015,10
2016-12-25,Furniture,Chairs,West,698.352,52.3764,3,2016,12
2016-12-25,Furniture,Tables,West,1747.25,629.01,5,2016,12
2016-05-06,Office Supplies,Appliances,Central,54.48,15.2544,1,2016,5
2016-10-24,Technology,Accessories,West,199.99,85.9957,1,2016,10
2017-05-06,Office Supplies,Binders,South,68.541,-52.5481,11,2017,5
2017-05-06,Technology,Phones,South,627.168,70.5564,4,2017,5
2017-05-06,Office Supplies,Labels,South,122.12,39.689,5,2017,5
2017-11-27,Office Supplies,Art,East,6.99,2.0271,3,2017,11
2017-11-27,Office Supplies,Binders,East,107.424,36.2556,6,2017,11
2014-10-31,Furniture,Tables,East,1421.664,-734.5264,8,2014,10
2017-08-05,Office Supplies,Binders,Central,125.88,60.4224,6,2017,8
2017-08-05,Technology,Accessories,Central,79.78,29.5186,2,2017,8
2017-08-05,Office Supplies,Labels,Central,133.2,66.6,9,2017,8
2015-08-10,Technology,Phones,West,438.368,38.3572,4,2015,8
2015-08-10,Technology,Phones,West,139.944,-31.4874,7,2015,8
2015-08-10,Office Supplies,Appliances,West,133.472,15.0156,4,2015,8
2016-12-15,Furniture,Tables,West,564.195,-304.6653,3,2016,12
2016-12-15,Office Supplies,Appliances,West,87.168,8.7168,2,2016,12
2017-09-08,Office Supplies,Binders,Central,42.616,-68.1856,7,2017,9
2017-09-08,Technology,Copiers,Central,319.984,107.9946,2,2017,9
